period_raw,United States,China,Germany,Japan,India,United Kingdom,France,Brazil
2022.0,26054600.0,18362751.0,4192918.0,4474447.0,3252187.0,3187383.0,2792698.0,1951786.0
2023.0,27811500.0,18285554.0,4564891.0,4392337.0,3412263.0,3422063.0,3060988.0,2192546.0
2024.0,29298100.0,18721794.0,4686108.0,4189927.0,3712305.0,3695405.0,3160685.0,2188890.0
